Plot_OutOrbit.EarthMJ2000Eq.X   Plot_OutOrbit.EarthMJ2000Eq.Y   Plot_OutOrbit.EarthMJ2000Eq.Z   
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
-1019.860567583209              -6850.100901500911              -1118.721550712162              
2407.537286414094               4515.50740106964                -5483.060926655038              
1739.911653616462               4333.124357966053               -5909.014196171808              
932.0899530561841               4095.480947493161               -6393.49315988843               
172.6214620749476               3856.193851683685               -6820.042419827052              
-588.1572054153971              3602.294425528355               -7221.438173951807              
-1403.394611030219              3315.876817227612               -7625.415829732197              
-2327.524437042676              2975.169689755583               -8054.124515538984              
-3214.937344310164              2633.885111446781               -8440.070612460237              
-4094.495794756736              2283.730058185517               -8800.926365438587              
-5003.984264208385              1910.847587176874               -9154.356362979268              
-6097.564736960806              1450.00799085198                -9556.581684329945              
-7144.190500500107              998.114937435138                -9921.785689412573              
-8409.690689589796              439.9003962204585               -10341.8298374805               
-9761.98179951613               -168.4200958215876              -10769.14720234429              
-11220.31444567095              -835.5832711531223              -11209.68322701838              
-12810.93051710002              -1573.905998116455              -11670.79968309569              
-14564.95525749009              -2398.379365373364              -12160.53169953448              
-16513.23035999541              -3324.192344683936              -12686.23205575046              
-18675.74514074912              -4361.507078603523              -13252.08808979141              
-21056.61309113281              -5512.730652839286              -13858.38724387487              
-23661.47113371793              -6780.759523352136              -14506.25485568362              
-26511.40729084369              -8175.910655171702              -15200.84285110821              
-29639.53551908889              -9714.453028536482              -15950.11589820964              
-33086.45069653174              -11416.4557795493               -16763.61068455619              
-36898.76433420552              -13305.07746621765              -17652.06799157965              
-41129.75833275692              -15406.88477314702              -18627.59448352758              
-45839.90325736737              -17752.1049076538               -19703.79144171115              
-51098.22163491325              -20375.30017388981              -20896.07395708551              
-56983.70274466245              -23316.07261011744              -22221.99383245319              
-63587.05822765921              -26619.94182551798              -23701.63397834469              
-71012.56148245787              -30339.26721442526              -25358.01711075087              
-79380.85185584296              -34534.65537940215              -27217.72609923461              
-88831.05040494226              -39276.02456719146              -29311.36740599578              
-99524.46092003812              -44644.46493094768              -31674.38488104013              
-111648.0966248893              -50734.01311059621              -34347.83169809596              
-125419.401192024               -57654.02743651747              -37379.40431886907              
