JupiterExpress.SunICRF.X   JupiterExpress.SunICRF.Y   JupiterExpress.SunICRF.Z   JupiterExpress.ElapsedDays   
-78751892.97897825         -508921941.6981162         -220592479.5709252         382.7039289501408            
-77989314.74354163         -509779383.0712979         -220964170.2674983         383.7039289501408            
-77226299.05156952         -510633964.7548498         -221334621.6534975         384.7039289501408            
-76462852.01222676         -511485694.5276759         -221703836.859013          385.7039289501408            
-75698979.69281107         -512334580.1419294         -222071818.9588895         386.7039289501408            
-74934688.1778211          -513180629.2148472         -222438571.2034983         387.7039289501408            
-74169983.5487027          -514023849.2261494         -222804097.0337683         388.7039289501408            
-73404871.79459137         -514864247.603688          -223168399.9147922         389.7039289501408            
-72639358.78330746         -515701831.7752508         -223531483.2257895         390.7039289501408            
-71873450.42285463         -516536609.1202215         -223893350.3192526         391.7039289501408            
-71107152.56659204         -517368586.9802698         -224254004.5289926         392.7039289501408            
-70340471.03029671         -518197772.7535119         -224613448.9483018         393.7039289501408            
-69573411.56401333         -519024173.9809677         -224971686.240256          394.7039289501408            
-68805979.83591804         -519847798.2183428         -225328718.9389368         395.7039289501408            
-68038181.48296188         -520668652.7635651         -225684550.0629154         396.7039289501408            
-67270022.09430498         -521486744.5740715         -226039183.3121355         397.7039289501408            
-66501507.2203694          -522302080.4880846         -226392622.5555431         398.7039289501408            
-65732642.35580647         -523114667.5043318         -226744871.1916365         399.7039289501408            
-64963432.93440932         -523924512.8290883         -227095932.0419931         400.7039289501408            
-64193884.43695024         -524731623.7059836         -227445807.7139651         401.7039289501408            
-63424002.30392849         -525536007.2685874         -227794500.9675944         402.7039289501408            
-62653791.9044214          -526337670.5013992         -228142014.8150035         403.7039289501408            
-61883258.4897659          -527136620.2909111         -228488352.4153641         404.7039289501408            
-61112407.32822883         -527932863.4844993         -228833516.9024081         405.7039289501408            
-60341243.68551649         -528726406.9479738         -229177511.2586665         406.7039289501408            
-59569772.80601105         -529517257.5652691         -229520338.3225349         407.7039289501408            
-58797999.75673099         -530305422.1952931         -229862000.9288518         408.7039289501408            
-58025929.61513996         -531090907.5880472         -230202502.0532521         409.7039289501408            
-57253567.40808837         -531873720.4029729         -230541844.7866887         410.7039289501408            
-56480918.23268136         -532653867.2813777         -230880032.139295          411.7039289501408            
-55707987.11665605         -533431354.9253499         -231217066.8947136         412.7039289501408            
-54934778.97208378         -534206190.0565657         -231552951.7162521         413.7039289501408            
-54161298.6623003          -534978379.3007366         -231887689.39712           414.7039289501408            
-53387551.04189472         -535747929.1421159         -232221282.956693          415.7039289501408            
-52613541.02786392         -536514845.9924194         -232553735.4666339         416.7039289501408            
-51839273.48650618         -537279136.3035115         -232885049.8185984         417.7039289501408            
-51064753.20246762         -538040806.5779006         -233215228.707216          418.7039289501408            
-50289984.90580831         -538799863.2823659         -233544274.8233733         419.7039289501408            
-49514973.2443739          -539556312.7964025         -233872190.9793288         420.7039289501408            
-48739722.88028076         -540310161.4681355         -234198979.9594558         421.7039289501408            
-47964238.5050095          -541061415.7128272         -234524644.2914396         422.7039289501408            
-47188524.71502616         -541810082.0001853         -234849186.3023472         423.7039289501408            
-46412586.07398382         -542556166.6798881         -235172608.5084248         424.7039289501408            
-45636427.07764241         -543299675.855466          -235494913.913516          425.7039289501408            
-44860052.21392651         -544040615.4499127         -235816105.846285          426.7039289501408            
-44083465.96529576         -544778991.4282348         -236136187.4474217         427.7039289501408            
-43306672.80772641         -545514809.9574536         -236455161.3017955         428.7039289501408            
-42529677.16642734         -546248077.3663272         -236773029.5404043         429.7039289501408            
-41752483.37270862         -546978799.9515345         -237089794.2953939         430.7039289501408            
-40975095.73139469         -547706983.8076252         -237405458.080239          431.7039289501408            
-40197518.58304636         -548432634.8237453         -237720023.7874705         432.7039289501408            
-39419756.22869711         -549155758.836238          -238033494.3508361         433.7039289501408            
-38641812.97816564         -549876361.7696378         -238345872.4126206         434.7039289501408            
-37863693.05242407         -550594449.6539481         -238657160.3005327         435.7039289501408            
-37085400.61236525         -551310028.4926631         -238967360.3272715         436.7039289501408            
-36306939.73771507         -552023104.1349599         -239276475.0886343         437.7039289501408            
-35528314.53111267         -552733682.2890232         -239584507.417018          438.7039289501408            
-34749529.10368133         -553441768.6874765         -239891460.0033095         439.7039289501408            
-33970587.57997324         -554147369.1994016         -240197335.1389517         440.7039289501408            
-33191494.04411161         -554850489.7403116         -240502134.9323343         441.7039289501408            
-32412252.4824899          -555551136.061183          -240805861.8035571         442.7039289501408            
-31632866.83929679         -556249313.6753147         -241108518.6452293         443.7039289501408            
-30853341.07821849         -556945028.0327907         -241410108.4123824         444.7039289501408            
-30073679.23685004         -557638284.751508          -241710633.5840339         445.7039289501408            
-29293885.24300224         -558329089.6385677         -242010096.138297          446.7039289501408            
-28513962.94053382         -559017448.4737687         -242308498.0479512         447.7039289501408            
-27733916.13005656         -559703366.8253156         -242605841.7005056         448.7039289501408            
-26953748.57837659         -560386850.0994133         -242902129.7829628         449.7039289501408            
-26173464.1313259          -561067903.7215074         -243197364.8519245         450.7039289501408            
-25393066.6703635          -561746533.2280756         -243491549.1286043         451.7039289501408            
-24612559.95250024         -562422744.1812509         -243784684.713466          452.7039289501408            
-23831947.60207869         -563096542.0177534         -244076773.9343826         453.7039289501408            
-23051233.26343809         -563767931.9995989         -244367819.4446596         454.7039289501408            
-22270420.63459091         -564436919.3200878         -244657823.976675          455.7039289501408            
-21489513.44356294         -565103509.2592534         -244946789.9871003         456.7039289501408            
-20708515.34384546         -565767707.2445728         -245234719.5270288         457.7039289501408            
-19927429.91061659         -566429518.7563773         -245521614.4601411         458.7039289501408            
-19146260.70443934         -567088949.1661333         -245807476.8304073         459.7039289501408            
-18365011.22149549         -567746003.6591296         -246092309.0447724         460.7039289501408            
-17583685.06322965         -568400687.3050379         -246376113.6980521         461.7039289501408            
-16802285.75137968         -569053005.2232288         -246658893.2066838         462.7039289501408            
-16020816.75816792         -569702962.6626315         -246940649.6220485         463.7039289501408            
-15239281.55712298         -570350564.903613          -247221384.8537186         464.7039289501408            
-14457683.58330104         -570995817.0811973         -247501101.0804429         465.7039289501408            
-13676026.19873972         -571638724.139433          -247779800.8575043         466.7039289501408            
-12894312.73536107         -572279291.0044026         -248057486.7149616         467.7039289501408            
-12112546.55015112         -572917522.7898766         -248334160.6808062         468.7039289501408            
-11330731.09022376         -573553424.7555925         -248609824.3754206         469.7039289501408            
-10548869.73600817         -574187002.014428          -248884479.6959909         470.7039289501408            
-9766965.798561037         -574818259.3307639         -249158129.2814825         471.7039289501408            
-8985022.554240346         -575447201.3184773         -249430776.054254          472.7039289501408            
-8203043.265266359         -576073832.8299618         -249702422.3220795         473.7039289501408            
-7421031.22336629          -576698159.0516505         -249973069.55699           474.7039289501408            
-6638989.608255759         -577320185.1800362         -250242719.1476505         475.7039289501408            
-5856921.550107569         -577939916.1103415         -250511373.1150995         476.7039289501408            
-5074830.17382963          -578557356.4855995         -250779033.9985532         477.7039289501408            
-4292718.684611097         -579172510.9576689         -251045704.2523974         478.7039289501408            
-3510590.337153524         -579785384.3090585         -251311385.9675152         479.7039289501408            
-2728448.292329833         -580395981.3794851         -251576081.0437344         480.7039289501408            
-1946295.623445526         -581004306.9653963         -251839791.4207981         481.7039289501408            
-1164135.302308008         -581610365.7859709         -252102519.1561732         482.7039289501408            
-381970.3440406919         -582214162.4897398         -252364266.408653          483.7039289501408            
400196.1481708735          -582815701.682706          -252625035.3748915         484.7039289501408            
1182361.067496642          -583414987.9863323         -252884828.1572488         485.7039289501408            
1964521.350016043          -584012026.0897913         -253143646.6435851         486.7039289501408            
2746674.050878704          -584606820.7279937         -253401492.557103          487.7039289501408            
3528816.216067553          -585199376.5751191         -253658367.7025606         488.7039289501408            
4310944.888881862          -585789698.1595137         -253914274.163269          489.7039289501408            
5093057.192244142          -586377789.9206488         -254169214.168699          490.7039289501408            
5875150.228703059          -586963656.3583189         -254423189.7519905         491.7039289501408            
6657221.05032111           -587547302.0787122         -254676202.645371          492.7039289501408            
7439266.692991957          -588128731.6538328         -254928254.6048521         493.7039289501408            
8221284.279261068          -588707949.4782295         -255179347.7382848         494.7039289501408            
9003271.104457401          -589284959.8354588         -255429484.3482705         495.7039289501408            
9785224.442779437          -589859767.1353297         -255678666.3902184         496.7039289501408            
10567141.47258113          -590432375.9943296         -255926895.2907992         497.7039289501408            
11349019.21719178          -591002790.9875822         -256174172.524829          498.7039289501408            
12130854.76417924          -591571016.3376987         -256420500.3256329         499.7039289501408            
12912645.39155556          -592137056.0204813         -256665881.4344181         500.7039289501408            
13694388.36151007          -592700914.2254509         -256910318.0465198         501.7039289501408            
14476080.99351355          -593262595.54862           -257153811.3633424         502.7039289501408            
15257720.63203832          -593822104.6354603         -257396362.4176551         503.7039289501408            
16039304.62003688          -594379445.779577          -257637973.0012878         504.7039289501408            
16820830.32748207          -594934623.0134863         -257878645.4544076         505.7039289501408            
17602295.031834            -595487640.4419376         -258118381.9048172         506.7039289501408            
18383696.07924598          -596038502.3048604         -258357184.1131659         507.7039289501408            
19165030.75017256          -596587212.8023106         -258595053.8862687         508.7039289501408            
19946296.33985204          -597133776.053189          -258831993.1676277         509.7039289501408            
20727490.27178184          -597678196.2196155         -259068003.7417107         510.7039289501408            
21508610.07914353          -598220477.5318956         -259303087.1765097         511.7039289501408            
22289653.25587418          -598760624.1558375         -259537245.1413329         512.7039289501408            
23070617.19228292          -599298640.1152968         -259770479.5922914         513.7039289501408            
23851499.21448541          -599834529.4079092         -260002792.5037001         514.7039289501408            
24632296.72850711          -600368296.1533363         -260234185.5138471         515.7039289501408            
25413007.20609895          -600899944.5632145         -260464659.9950269         516.7039289501408            
26193628.22411542          -601429478.735095          -260694217.5244887         517.7039289501408            
26974157.41277391          -601956902.5521339         -260922860.1201542         518.7039289501408            
27754592.31544188          -602482219.8358021         -261150589.9029133         519.7039289501408            
28534930.43032023          -603005434.5507859         -261377408.6210921         520.7039289501408            
29315169.17610316          -603526550.7919339         -261603317.6855318         521.7039289501408            
30095306.03755938          -604045572.5806892         -261828318.6240929         522.7039289501408            
30875338.70687595          -604562503.762082          -262052413.3021416         523.7039289501408            
31655264.97767331          -605077348.1491446         -262275603.5996367         524.7039289501408            
32435082.53416417          -605590109.6954253         -262497891.0381853         525.7039289501408            
33214788.79015109          -606100792.4057465         -262719277.009296          526.7039289501408            
33994381.21436511          -606609400.0627961         -262939763.3673923         527.7039289501408            
34773857.35832421          -607115936.2286288         -263159352.4223006         528.7039289501408            
35553214.93711068          -607620404.616123          -263378046.0706329         529.7039289501408            
36332451.70265799          -608122809.3004044         -263595845.3235819         530.7039289501408            
37111565.46073671          -608623154.3884853         -263812751.0665909         531.7039289501408            
37890553.97331368          -609121443.607475          -264028765.0230287         532.7039289501408            
38669414.87626415          -609617680.4412613         -264243889.4519477         533.7039289501408            
39448145.86926778          -610111868.5471228         -264458126.1608157         534.7039289501408            
40226744.7210573           -610604011.7884084         -264671476.4288295         535.7039289501408            
41005209.17056441          -611094113.9080358         -264883941.7748969         536.7039289501408            
41783536.84126715          -611582178.4299314         -265095524.1993361         537.7039289501408            
42561725.37697016          -612068208.9325215         -265306225.5331589         538.7039289501408            
43339772.65572947          -612552209.2041637         -265516047.0446708         539.7039289501408            
44117676.64888337          -613034183.066161          -265724989.8682912         540.7039289501408            
44895435.2405899           -613514134.1427516         -265933055.5647468         541.7039289501408            
45673046.12008948          -613992065.9154391         -266140246.0158229         542.7039289501408            
46450506.90492621          -614467981.9504331         -266346562.8812621         543.7039289501408            
47227815.42636579          -614941885.9603581         -266552007.4071969         544.7039289501408            
48004969.64272316          -615413781.6216743         -266756580.8603577         545.7039289501408            
48781967.48371576          -615883672.3845478         -266960284.9937541         546.7039289501408            
49558806.94191755          -616351561.5426329         -267163121.8694845         547.7039289501408            
50335485.83124068          -616817452.5144861         -267365093.2544796         548.7039289501408            
51112001.95644584          -617281348.9399812         -267566200.3685127         549.7039289501408            
51888353.11010998          -617743254.5109941         -267766444.2758863         550.7039289501408            
52664537.22458592          -618203172.7579496         -267965826.3485219         551.7039289501408            
53440552.41818238          -618661107.0462494         -268164348.2634241         552.7039289501408            
54216396.70163299          -619117060.7461051         -268362011.6679679         553.7039289501408            
54992067.98884051          -619571037.2723235         -268558818.0877395         554.7039289501408            
55767564.04924456          -620023039.9859666         -268754769.1649607         555.7039289501408            
56542882.70372679          -620473072.1690711         -268949866.677935          556.7039289501408            
57318021.92974737          -620921137.2278244         -269144112.0495514         557.7039289501408            
58092979.84891402          -621367238.8100091         -269337506.0772133         558.7039289501408            
58867754.61696266          -621811380.5216603         -269530049.6089124         559.7039289501408            
59642344.23719132          -622253565.5922692         -269721744.3567352         560.7039289501408            
60416746.61787029          -622693797.0036086         -269912592.5892029         561.7039289501408            
61190959.71976557          -623132077.9568594         -270102596.021792          562.7039289501408            
61964981.6657202           -623568411.9632773         -270291755.5822423         563.7039289501408            
62738810.60536397          -624002802.4708945         -270480072.3012711         564.7039289501408            
63512444.48022214          -624435252.6359428         -270667547.8949756         565.7039289501408            
64285881.16307168          -624865765.5364277         -270854184.2421533         566.7039289501408            
65059118.72646035          -625294344.4439164         -271039982.6940575         567.7039289501408            
65832155.43927142          -625720992.758777          -271224944.2222474         568.7039289501408            
66604989.53859268          -626145713.7781439         -271409070.0075514         569.7039289501408            
67377619.02180225          -626568510.6467636         -271592361.6057755         570.7039289501408            
68150041.83464944          -626989386.5044709         -271774820.5638224         571.7039289501408            
68922256.08236112          -627408344.5859669         -271956448.1369796         572.7039289501408            
69694259.93533975          -627825388.1402614         -272137245.4970755         573.7039289501408            
70466051.63099618          -628240520.2629403         -272317214.1183879         574.7039289501408            
71237629.3584069           -628653743.9206392         -272496355.7507342         575.7039289501408            
72008991.25993797          -629065062.1394396         -272674671.9853375         576.7039289501408            
72780135.47309715          -629474478.11893           -272852163.9814283         577.7039289501408            
73551060.11304611          -629881995.1364502         -273028832.6922079         578.7039289501408            
74321763.29445629          -630287616.3708899         -273204679.2659746         579.7039289501408            
75092243.21539445          -630691344.8473748         -273379705.1509724         580.7039289501408            
75862498.17422205          -631093183.5178487         -273553911.9039673         581.7039289501408            
76632526.42110777          -631493135.3484046         -273727301.0292941         582.7039289501408            
77402326.13293016          -631891203.3136014         -273899873.9999665         583.7039289501408            
78171895.37184113          -632287390.4234244         -274071632.2085264         584.7039289501408            
78941232.3876982           -632681699.7928761         -274242576.7212134         585.7039289501408            
79710335.47105661          -633074134.6881607         -274412708.2119137         586.7039289501408            
80479202.98546897          -633464698.291838          -274582027.4942077         587.7039289501408            
81247833.18879718          -633853393.4520057         -274750536.1521621         588.7039289501408            
82016224.1910179           -634240222.7797217         -274918236.3297967         589.7039289501408            
82784374.20082706          -634625189.0241917         -275085129.793494          590.7039289501408            
83552281.54300137          -635008295.2754625         -275251217.458074          591.7039289501408            
84319944.69769356          -635389544.7014657         -275416499.9801393         592.7039289501408            
85087361.93649212          -635768940.2732872         -275580978.5024825         593.7039289501408            
85854531.36645763          -636146484.7679216         -275744654.6369757         594.7039289501408            
86621451.21114624          -636522180.9675637         -275907529.918956          595.7039289501408            
87388119.87806594          -636896031.7586398         -276069605.5561311         596.7039289501408            
88154535.78801729          -637268040.069154          -276230882.625439          597.7039289501408            
88920697.24041644          -637638208.7958667         -276391362.2844436         598.7039289501408            
89686602.52423732          -638006540.8024768         -276551045.7413562         599.7039289501408            
90452249.96288028          -638373038.9550289         -276709934.1590503         600.7039289501408            
91217637.99164353          -638737706.0873151         -276868028.7091414         601.7039289501408            
91982764.96914059          -639100544.9827558         -277025330.6751946         602.7039289501408            
92747629.24041417          -639461558.3884978         -277181841.4002974         603.7039289501408            
93512229.17343627          -639820749.086055          -277337562.112182          604.7039289501408            
94276563.18455011          -640178119.8993659         -277492493.8959224         605.7039289501408            
95040629.6516076           -640533673.6302291         -277646637.8722218         606.7039289501408            
95804426.89297599          -640887413.0015579         -277799995.3362786         607.7039289501408            
96567953.19782555          -641239340.6935841         -277952567.6647202         608.7039289501408            
97331206.99851385          -641589459.3977801         -278104356.1314586         609.7039289501408            
98094186.7816318           -641937771.8415765         -278255361.8804123         610.7039289501408            
98856890.9900381           -642284280.7470726         -278405586.0550695         611.7039289501408            
99619318.09725071          -642628988.800801          -278555029.8424094         612.7039289501408            
100381466.4778052          -642971898.7506295         -278703694.2958585         613.7039289501408            
101143334.5666381          -643313013.43427           -278851580.2131801         614.7039289501408            
101904920.8560822          -643652335.669505          -278998688.3902566         615.7039289501408            
102666223.7625683          -643989868.0767128         -279145020.0790291         616.7039289501408            
103427241.6936603          -644325613.0514504         -279290577.0270878         617.7039289501408            
104187973.0297241          -644659573.0009853         -279435360.9391421         618.7039289501408            
104948416.317863           -644991750.5435742         -279579372.9450226         619.7039289501408            
105708570.1135361          -645322148.4992175         -279722613.6789582         620.7039289501408            
106468432.8966834          -645650769.6709898         -279865083.8160473         621.7039289501408            
107228003.1247182          -645977616.6679573         -280006784.461645          622.7039289501408            
107987279.1864715          -646302691.9433798         -280147717.0814593         623.7039289501408            
108746259.5367281          -646625997.9228297         -280287883.1548416         624.7039289501408            
109504942.7279819          -646947537.1206475         -280427283.8930734         625.7039289501408            
110263327.2772866          -647267312.1764216         -280565920.2065069         626.7039289501408            
111021411.7535446          -647585325.7593305         -280703792.8913481         627.7039289501408            
111779194.7361806          -647901580.4705452         -280840902.8708071         628.7039289501408            
112536674.7908349          -648216078.8029313         -280977251.2978522         629.7039289501408            
113293850.4275311          -648528823.2051129         -281112839.4246326         630.7039289501408            
114050720.1107254          -648839816.1896238         -281247668.3497712         631.7039289501408            
114807282.3697575          -649149060.3461375         -281381738.9435294         632.7039289501408            
115563535.747618           -649456558.2434341         -281515052.0943695         633.7039289501408            
116319478.851252           -649762312.2809649         -281647609.0306239         634.7039289501408            
117075110.1731253          -650066324.733708          -281779411.2905353         635.7039289501408            
117830428.2481056          -650368597.900092          -281910460.3170185         636.7039289501408            
118585431.5977395          -650669134.2640185         -282040757.1069511         637.7039289501408            
119340118.8198562          -650967936.4356455         -282170302.3102251         638.7039289501408            
120094488.5828576          -651265006.9709507         -282299096.6476689         639.7039289501408            
120848539.5293186          -651560348.2755916         -282427141.1733859         640.7039289501408            
121602270.2214707          -651853962.6843472         -282554437.1154341         641.7039289501408            
122355679.2440355          -652145852.5860705         -282680985.5442123         642.7039289501408            
123108765.1541456          -652436020.4608454         -282806787.3084255         643.7039289501408            
123861526.5552564          -652724468.7448982         -282931843.314878          644.7039289501408            
124613962.0795301          -653011199.7233911         -283056154.7831542         645.7039289501408            
125366070.3506706          -653296215.5870831         -283179723.1311526         646.7039289501408            
126117849.9790601          -653579518.595234          -283302549.6017013         647.7039289501408            
126869299.5273123          -653861111.1844922         -283424635.0270973         648.7039289501408            
127620417.664912           -654140995.8707682         -283545979.9866238         649.7039289501408            
128371203.0542224          -654419175.096722          -283666585.2088315         650.7039289501408            
129121654.3215259          -654695651.1208211         -283786451.8408969         651.7039289501408            
129871770.0426692          -654970426.0768189         -283905581.3185737         652.7039289501408            
130621548.8311858          -655243502.1355885         -284023974.9530823         653.7039289501408            
131370989.386374           -655514881.6269376         -284141633.6275448         654.7039289501408            
132120090.4774581          -655784566.9951432         -284258557.9060294         655.7039289501408            
132868850.8217924          -656052560.6443026         -284374748.4465297         656.7039289501408            
133617269.0780874          -656318864.8117747         -284490206.2968993         657.7039289501408            
134365343.8411018          -656583481.6328176         -284604932.7491044         658.7039289501408            
135113073.8028442          -656846413.2954625         -284718928.9063548         659.7039289501408            
135860457.6514918          -657107662.154373          -284832195.4676055         660.7039289501408            
136607493.9681048          -657367230.6122006         -284944733.050977          661.7039289501408            
137354181.4326752          -657625120.8472537         -285056542.7241834         662.7039289501408            
138100518.7335455          -657881334.8010472         -285167626.0760589         663.7039289501408            
138846504.6208214          -658135874.4278157         -285277984.6149774         664.7039289501408            
139592137.7851145          -658388741.9854395         -285387619.1563842         665.7039289501408            
140337417.0086938          -658639939.953053          -285496529.9394339         666.7039289501408            
141082341.0084246          -658889470.7440624         -285604717.365674          667.7039289501408            
141826908.4786087          -659137336.4983897         -285712182.4579996         668.7039289501408            
142571118.1141562          -659383539.1958826         -285818926.5878662         669.7039289501408            
143314968.6094519          -659628080.889473          -285924950.9380855         670.7039289501408            
144058458.6611275          -659870963.7637942         -286030256.3663447         671.7039289501408            
144801587.0142421          -660112190.014588          -286134843.6601437         672.7039289501408            
145544352.4901366          -660351761.7489337         -286238713.7523527         673.7039289501408            
146286753.8482442          -660589681.0271637         -286341867.6943225         674.7039289501408            
147028789.7654765          -660825949.9333605         -286444306.5047045         675.7039289501408            
147770458.8872683          -661060570.6133773         -286546031.0565365         676.7039289501408            
148511759.962796           -661293545.2430193         -286647042.0810949         677.7039289501408            
149252691.8015559          -661524875.9802479         -286747340.29964           678.7039289501408            
149993253.2172136          -661754564.9005436         -286846926.6012958         679.7039289501408            
150733442.9552206          -661982613.9879858         -286945802.1017274         680.7039289501408            
151473259.71691            -662209025.2010114         -287043967.9796636         681.7039289501408            
152212702.2996333          -662433800.56655           -287141425.1860911         682.7039289501408            
152951769.5609862          -662656942.2382293         -287238174.3279978         683.7039289501408            
153690460.3222461          -662878452.4106681         -287334215.9171459         684.7039289501408            
154428773.2899356          -663098333.163131          -287429550.7734581         685.7039289501408            
155166707.2013332          -663316586.3950737         -287524180.0966802         686.7039289501408            
155904260.9109098          -663533213.9763196         -287618105.0728182         687.7039289501408            
156641433.2498424          -663748217.964348          -287711326.4480596         688.7039289501408            
157378222.9554477          -663961600.5692116         -287803844.6486949         689.7039289501408            
158114628.7048917          -664173363.8767067         -287895660.4024788         690.7039289501408            
158850649.2521909          -664383509.6509809         -287986775.1192774         691.7039289501408            
159586283.4314015          -664592039.5606428         -288077190.3668656         692.7039289501408            
160321530.15667            -664798955.5796596         -288166906.9451855         693.7039289501408            
161056388.3120949          -665004260.0497116         -288255924.803201          694.7039289501408            
161790856.7654791          -665207955.2405373         -288344244.0459244         695.7039289501408            
162524934.2606448          -665410043.0327574         -288431865.7271283         696.7039289501408            
163258619.5308501          -665610525.0933497         -288518791.381924          697.7039289501408            
163991911.3634857          -665809403.2438675         -288605022.1407621         698.7039289501408            
164724808.6259862          -666006679.4844356         -288690558.6587474         699.7039289501408            
165457310.2177867          -666202355.7513798         -288775401.7014772         700.7039289501408            
166189414.9562199          -666396433.8797389         -288859552.2968975         701.7039289501408            
166921121.6469243          -666588915.7562029         -288943011.342878          702.7039289501408            
167652429.1259212          -666779803.3900125         -289025779.4194857         703.7039289501408            
168383336.1845875          -666969098.8079717         -289107857.0746307         704.7039289501408            
169113841.6790379          -667156803.9042789         -289189245.1071697         705.7039289501408            
169843944.4376182          -667342920.5023668         -289269944.4778948         706.7039289501408            
170573643.3784833          -667527450.4236639         -289349956.082015          707.7039289501408            
171302937.3647257          -667710395.5345528         -289429280.7256144         708.7039289501408            
172031825.2445536          -667891757.6651772         -289507919.2898346         709.7039289501408            
172760305.8702914          -668071538.6036527         -289585872.7331708         710.7039289501408            
173488378.1270169          -668249740.1915187         -289663141.8541652         711.7039289501408            
174216040.9148725          -668426364.377713          -289739727.1772361         712.7039289501408            
174943293.0374742          -668601413.1258447         -289815629.2338743         713.7039289501408            
175670133.3379919          -668774888.2303462         -289890848.905555          714.7039289501408            
176396560.7771465          -668946791.3395212         -289965387.3227396         715.7039289501408            
177122574.334465           -669117124.1860802         -290039245.3920544         716.7039289501408            
177848172.8605518          -669285888.724486          -290112423.5698718         717.7039289501408            
178573355.0887504          -669453086.9369136         -290184922.3043879         718.7039289501408            
179298119.794053           -669618720.5216244         -290256742.6578457         719.7039289501408            
180022465.9057885          -669782790.9275416         -290327886.1564984         720.7039289501408            
180746392.3578007          -669945299.8381227         -290398353.7658521         721.7039289501408            
181469898.1140937          -670106249.3755686         -290468145.403579          722.7039289501408            
182192982.0927551          -670265641.7115158         -290537260.8850845         723.7039289501408            
182915643.1927019          -670423478.5387163         -290605701.126132          724.7039289501408            
183637880.2933454          -670579761.2138174         -290673467.8139735         725.7039289501408            
184359692.2204406          -670734491.3258057         -290740562.1179279         726.7039289501408            
185081077.9755903          -670887670.7455944         -290806984.4296339         727.7039289501408            
185802036.5698457          -671039301.2686969         -290872735.2917185         728.7039289501408            
186522566.8003244          -671189384.484848          -290937815.8417712         729.7039289501408            
187242667.449909           -671337922.0359612         -291002227.0913281         730.7039289501408            
187962337.4709871          -671484915.8045043         -291065969.3728802         731.7039289501408            
188681575.8918798          -671630367.7394617         -291129042.8001372         732.7039289501408            
189400381.6190532          -671774279.5947212         -291191447.999405          733.7039289501408            
190118753.5411921          -671916652.9074587         -291253186.0930237         734.7039289501408            
190836690.5339243          -672057489.2477552         -291314258.1206961         735.7039289501408            
191554191.5419169          -672196790.3188906         -291374664.7543769         736.7039289501408            
192271255.5098272          -672334557.8476011         -291434406.5962739         737.7039289501408            
192987881.4044167          -672470793.4332746         -291493484.512195          738.7039289501408            
193704068.1810364          -672605498.6353887         -291551899.4519203         739.7039289501408            
194419814.7476641          -672738675.1581738         -291609652.0473741         740.7039289501408            
195135120.0410144          -672870324.8230569         -291666742.6259074         741.7039289501408            
195849982.9994391          -673000449.3745518         -291723171.6760416         742.7039289501408            
196564402.5603902          -673129050.3724427         -291778940.0979664         743.7039289501408            
197278377.8192311          -673256129.2758881         -291834048.9022446         744.7039289501408            
197991907.7209526          -673381687.7247463         -291888498.7681618         745.7039289501408            
198704991.0456333          -673505727.5117941         -291942290.1195286         746.7039289501408            
199417626.6788126          -673628250.2696788         -291995423.664212          747.7039289501408            
200129813.5953524          -673749257.3918896         -292047900.5863634         748.7039289501408            
200841550.7922411          -673868750.3431652         -292099721.8755587         749.7039289501408            
201552837.2311993          -673986730.9640816         -292150887.6635294         750.7039289501408            
202263671.8622476          -674103201.2212846         -292201397.7845413         751.7039289501408            
202974053.6568249          -674218162.6846528         -292251252.9587744         752.7039289501408            
203683981.5193851          -674331616.5369948         -292300454.8313789         753.7039289501408            
204393454.5225242          -674443564.0653431         -292349004.6755273         754.7039289501408            
205102471.6677533          -674554007.0026233         -292396902.7701219         755.7039289501408            
205811031.979088           -674662947.1212583         -292444149.2723717         756.7039289501408            
206519134.3717708          -674770385.9083055         -292490745.0597434         757.7039289501408            
207226777.6250517          -674876324.7869834         -292536691.2395131         758.7039289501408            
207933960.7425344          -674980765.3749881         -292581988.2983761         759.7039289501408            
208640682.8414766          -675083709.4389937         -292626636.2838234         760.7039289501408            
209346943.0001363          -675185158.5931218         -292670635.6077127         761.7039289501408            
210052740.0593917          -675285114.2638367         -292713987.270134          762.7039289501408            
210758072.8602             -675383577.8603534         -292756692.2981325         763.7039289501408            
211462940.4230079          -675480550.9039364         -292798751.3179117         764.7039289501408            
212167341.8067589          -675576034.9719806         -292840164.7839853         765.7039289501408            
212871276.0865633          -675670031.5096456         -292880933.4295861         766.7039289501408            
213574742.2553498          -675762541.8818289         -292921058.2183496         767.7039289501408            
214277739.2430028          -675853567.5702659         -292960539.8766214         768.7039289501408            
214980266.0668812          -675943110.2048441         -292999378.7115664         769.7039289501408            
215682321.7009555          -676031171.4383183         -293037574.9955713         770.7039289501408            
216383905.1563294          -676117752.739905          -293075129.3835292         771.7039289501408            
217085015.465574           -676202855.4414754         -293112042.8175083         772.7039289501408            
217785651.6150393          -676286480.9338137         -293148316.124093          773.7039289501408            
218485812.5587998          -676368630.7297826         -293183949.8588603         774.7039289501408            
219185497.2262293          -676449306.3476095         -293218944.5704047         775.7039289501408            
219884704.6270175          -676528509.1858904         -293253301.0103024         776.7039289501408            
220583433.8093248          -676606240.6479971         -293287019.8767141         777.7039289501408            
221281683.8366572          -676682502.3180718         -293320101.4254344         778.7039289501408            
221979453.7196846          -676757295.8590773         -293352545.7565624         779.7039289501408            
