Spacecraft: JupiterExpress_Finite

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
30 Mar 2032 22:12:52.836    30 Mar 2032 22:12:56.439      3.6028866889    Jupiter         Penumbra    233           4482.4125767
30 Mar 2032 22:12:56.439    30 Mar 2032 23:27:35.249      4478.8096901    Jupiter         Umbra       233           4482.4125767
31 Mar 2032 01:48:19.567    31 Mar 2032 03:02:58.792      4479.2246986    Jupiter         Umbra       234           4479.2246986
31 Mar 2032 05:23:42.861    31 Mar 2032 06:38:22.346      4479.4857438    Jupiter         Umbra       235           4483.9796769
31 Mar 2032 06:38:22.346    31 Mar 2032 06:38:26.840      4.4939330779    Jupiter         Penumbra    235           4483.9796769
31 Mar 2032 08:59:02.375    31 Mar 2032 08:59:05.976      3.6007706774    Jupiter         Penumbra    236           4483.4353741
31 Mar 2032 08:59:05.976    31 Mar 2032 10:13:45.811      4479.8346034    Jupiter         Umbra       236           4483.4353741
31 Mar 2032 12:34:28.649    31 Mar 2032 13:49:09.118      4480.4683143    Jupiter         Umbra       237           4480.4683143
31 Mar 2032 16:09:50.765    31 Mar 2032 17:24:32.253      4481.4884210    Jupiter         Umbra       238           4485.9829186
31 Mar 2032 17:24:32.253    31 Mar 2032 17:24:36.747      4.4944975991    Jupiter         Penumbra    238           4485.9829186
31 Mar 2032 19:45:12.385    31 Mar 2032 20:59:55.259      4482.8738327    Jupiter         Umbra       239           4482.8738327
31 Mar 2032 23:20:33.741    01 Apr 2032 00:35:18.223      4484.4824226    Jupiter         Umbra       240           4484.4824226
01 Apr 2032 02:55:51.574    01 Apr 2032 02:55:55.171      3.5972936545    Jupiter         Penumbra    241           4494.1750073
01 Apr 2032 02:55:55.171    01 Apr 2032 04:10:41.257      4486.0854043    Jupiter         Umbra       241           4494.1750073
01 Apr 2032 04:10:41.257    01 Apr 2032 04:10:45.749      4.4923092937    Jupiter         Penumbra    241           4494.1750073
01 Apr 2032 06:31:13.434    01 Apr 2032 06:31:17.028      3.5934784217    Jupiter         Penumbra    242           4495.5145658
01 Apr 2032 06:31:17.028    01 Apr 2032 07:46:04.458      4487.4301875    Jupiter         Umbra       242           4495.5145658
01 Apr 2032 07:46:04.458    01 Apr 2032 07:46:08.949      4.4908998767    Jupiter         Penumbra    242           4495.5145658
01 Apr 2032 10:06:39.571    01 Apr 2032 11:21:27.887      4488.3157603    Jupiter         Umbra       243           4488.3157603
01 Apr 2032 13:42:02.892    01 Apr 2032 14:56:51.547      4488.6556548    Jupiter         Umbra       244           4493.1438081
01 Apr 2032 14:56:51.547    01 Apr 2032 14:56:56.035      4.4881533366    Jupiter         Penumbra    244           4493.1438081
01 Apr 2032 17:17:23.301    01 Apr 2032 17:17:26.881      3.5807993263    Jupiter         Penumbra    245           4492.0852888
01 Apr 2032 17:17:26.881    01 Apr 2032 18:32:15.386      4488.5044895    Jupiter         Umbra       245           4492.0852888
01 Apr 2032 20:52:51.271    01 Apr 2032 22:07:39.309      4488.0379014    Jupiter         Umbra       246           4488.0379014
02 Apr 2032 00:28:12.137    02 Apr 2032 00:28:15.713      3.5762485815    Jupiter         Penumbra    247           4495.5587537
02 Apr 2032 00:28:15.713    02 Apr 2032 01:43:03.209      4487.4960962    Jupiter         Umbra       247           4495.5587537
02 Apr 2032 01:43:03.209    02 Apr 2032 01:43:07.696      4.4864088530    Jupiter         Penumbra    247           4495.5587537
02 Apr 2032 04:03:39.883    02 Apr 2032 05:18:26.997      4487.1142580    Jupiter         Umbra       248           4487.1142580
02 Apr 2032 07:39:03.567    02 Apr 2032 08:53:50.625      4487.0581649    Jupiter         Umbra       249           4491.5444725
02 Apr 2032 08:53:50.625    02 Apr 2032 08:53:55.111      4.4863076415    Jupiter         Penumbra    249           4491.5444725
02 Apr 2032 11:14:23.149    02 Apr 2032 11:14:26.723      3.5736365709    Jupiter         Penumbra    250           4495.4383309
02 Apr 2032 11:14:26.723    02 Apr 2032 12:29:14.101      4487.3786853    Jupiter         Umbra       250           4495.4383309
02 Apr 2032 12:29:14.101    02 Apr 2032 12:29:18.587      4.4860090362    Jupiter         Penumbra    250           4495.4383309
02 Apr 2032 14:49:49.497    02 Apr 2032 16:04:37.491      4487.9945194    Jupiter         Umbra       251           4487.9945194
02 Apr 2032 18:25:12.198    02 Apr 2032 19:40:00.903      4488.7046028    Jupiter         Umbra       252           4493.1888334
02 Apr 2032 19:40:00.903    02 Apr 2032 19:40:05.387      4.4842306059    Jupiter         Penumbra    252           4493.1888334
02 Apr 2032 22:00:31.658    02 Apr 2032 22:00:35.222      3.5644049523    Jupiter         Penumbra    253           4497.2823091
02 Apr 2032 22:00:35.222    02 Apr 2032 23:15:24.458      4489.2351119    Jupiter         Umbra       253           4497.2823091
02 Apr 2032 23:15:24.458    02 Apr 2032 23:15:28.940      4.4827922713    Jupiter         Penumbra    253           4497.2823091
03 Apr 2032 01:35:58.944    03 Apr 2032 02:50:48.258      4489.3135502    Jupiter         Umbra       254           4489.3135502
03 Apr 2032 05:11:23.609    03 Apr 2032 06:26:12.358      4488.7490083    Jupiter         Umbra       255           4493.2287604
03 Apr 2032 06:26:12.358    03 Apr 2032 06:26:16.838      4.4797521550    Jupiter         Penumbra    255           4493.2287604
03 Apr 2032 08:46:49.259    03 Apr 2032 10:01:36.750      4487.4907962    Jupiter         Umbra       256           4487.4907962
03 Apr 2032 12:22:12.174    03 Apr 2032 12:22:15.720      3.5463126143    Jupiter         Penumbra    257           4493.6676555
03 Apr 2032 12:22:15.720    03 Apr 2032 13:37:01.363      4485.6432177    Jupiter         Umbra       257           4493.6676555
03 Apr 2032 13:37:01.363    03 Apr 2032 13:37:05.842      4.4781252276    Jupiter         Penumbra    257           4493.6676555
03 Apr 2032 15:57:42.654    03 Apr 2032 17:12:26.086      4483.4321466    Jupiter         Umbra       258           4483.4321466
03 Apr 2032 19:33:09.652    03 Apr 2032 20:47:50.792      4481.1393476    Jupiter         Umbra       259           4485.6182511
03 Apr 2032 20:47:50.792    03 Apr 2032 20:47:55.271      4.4789034873    Jupiter         Penumbra    259           4485.6182511
03 Apr 2032 23:08:32.794    03 Apr 2032 23:08:36.341      3.5466156201    Jupiter         Penumbra    260           4482.5773792
03 Apr 2032 23:08:36.341    04 Apr 2032 00:23:15.372      4479.0307636    Jupiter         Umbra       260           4482.5773792
04 Apr 2032 02:44:02.462    04 Apr 2032 03:58:39.759      4477.2970688    Jupiter         Umbra       261           4477.2970688
04 Apr 2032 06:19:24.374    04 Apr 2032 06:19:27.925      3.5518390127    Jupiter         Penumbra    262           4484.0512893
04 Apr 2032 06:19:27.925    04 Apr 2032 07:34:03.942      4476.0168146    Jupiter         Umbra       262           4484.0512893
04 Apr 2032 07:34:03.942    04 Apr 2032 07:34:08.425      4.4826357393    Jupiter         Penumbra    262           4484.0512893
04 Apr 2032 09:54:52.821    04 Apr 2032 11:09:27.967      4475.1458175    Jupiter         Umbra       263           4475.1458175
04 Apr 2032 13:30:13.824    04 Apr 2032 13:30:17.380      3.5561967641    Jupiter         Penumbra    264           4482.5786258
04 Apr 2032 13:30:17.380    04 Apr 2032 14:44:51.918      4474.5377810    Jupiter         Umbra       264           4482.5786258
04 Apr 2032 14:44:51.918    04 Apr 2032 14:44:56.402      4.4846480247    Jupiter         Penumbra    264           4482.5786258
04 Apr 2032 17:05:41.903    04 Apr 2032 18:20:15.892      4473.9896278    Jupiter         Umbra       265           4473.9896278
04 Apr 2032 20:41:03.105    04 Apr 2032 20:41:06.663      3.5583976423    Jupiter         Penumbra    266           4476.8643155
04 Apr 2032 20:41:06.663    04 Apr 2032 21:55:39.969      4473.3059179    Jupiter         Umbra       266           4476.8643155
05 Apr 2032 00:16:31.816    05 Apr 2032 01:31:04.180      4472.3637396    Jupiter         Umbra       267           4476.8504973
05 Apr 2032 01:31:04.180    05 Apr 2032 01:31:08.667      4.4867577497    Jupiter         Penumbra    267           4476.8504973
05 Apr 2032 03:51:53.785    05 Apr 2032 03:51:57.346      3.5610888619    Jupiter         Penumbra    268           4474.7153751
05 Apr 2032 03:51:57.346    05 Apr 2032 05:06:28.501      4471.1542862    Jupiter         Umbra       268           4474.7153751
05 Apr 2032 07:27:23.067    05 Apr 2032 08:41:52.854      4469.7866098    Jupiter         Umbra       269           4474.2759884
05 Apr 2032 08:41:52.854    05 Apr 2032 08:41:57.343      4.4893785613    Jupiter         Penumbra    269           4474.2759884
05 Apr 2032 11:02:48.678    05 Apr 2032 12:17:17.133      4468.4548535    Jupiter         Umbra       270           4468.4548535
05 Apr 2032 14:38:13.847    05 Apr 2032 15:52:41.230      4467.3830415    Jupiter         Umbra       271           4471.8765615
05 Apr 2032 15:52:41.230    05 Apr 2032 15:52:45.724      4.4935200596    Jupiter         Penumbra    271           4471.8765615
05 Apr 2032 18:13:34.723    05 Apr 2032 18:13:38.300      3.5774788354    Jupiter         Penumbra    272           4470.3430423
05 Apr 2032 18:13:38.300    05 Apr 2032 19:28:05.066      4466.7655634    Jupiter         Umbra       272           4470.3430423
05 Apr 2032 21:49:01.893    05 Apr 2032 23:03:28.611      4466.7175597    Jupiter         Umbra       273           4466.7175597
06 Apr 2032 01:24:24.653    06 Apr 2032 02:38:51.897      4467.2434155    Jupiter         Umbra       274           4471.7430033
06 Apr 2032 02:38:51.897    06 Apr 2032 02:38:56.396      4.4995877193    Jupiter         Penumbra    274           4471.7430033
06 Apr 2032 04:59:43.193    06 Apr 2032 04:59:46.783      3.5906338133    Jupiter         Penumbra    275           4471.8196857
06 Apr 2032 04:59:46.783    06 Apr 2032 06:14:15.013      4468.2290519    Jupiter         Umbra       275           4471.8196857
06 Apr 2032 08:35:08.621    06 Apr 2032 09:49:38.082      4469.4610603    Jupiter         Umbra       276           4469.4610603
06 Apr 2032 12:10:30.560    06 Apr 2032 13:25:01.234      4470.6740547    Jupiter         Umbra       277           4475.1753964
06 Apr 2032 13:25:01.234    06 Apr 2032 13:25:05.735      4.5013416326    Jupiter         Penumbra    277           4475.1753964
06 Apr 2032 15:45:52.951    06 Apr 2032 17:00:24.569      4471.6181655    Jupiter         Umbra       278           4476.1193116
06 Apr 2032 17:00:24.569    06 Apr 2032 17:00:29.070      4.5011461247    Jupiter         Penumbra    278           4476.1193116
06 Apr 2032 19:21:12.414    06 Apr 2032 19:21:16.005      3.5915937508    Jupiter         Penumbra    279           4475.7188605
06 Apr 2032 19:21:16.005    06 Apr 2032 20:35:48.132      4472.1272668    Jupiter         Umbra       279           4475.7188605
06 Apr 2032 22:56:39.743    07 Apr 2032 00:11:11.907      4472.1633075    Jupiter         Umbra       280           4476.6642399
07 Apr 2032 00:11:11.907    07 Apr 2032 00:11:16.408      4.5009323861    Jupiter         Penumbra    280           4476.6642399
07 Apr 2032 02:32:03.997    07 Apr 2032 03:46:35.818      4471.8209128    Jupiter         Umbra       281           4471.8209128
07 Apr 2032 06:07:24.877    07 Apr 2032 06:07:28.468      3.5914931679    Jupiter         Penumbra    282           4474.8841405
07 Apr 2032 06:07:28.468    07 Apr 2032 07:21:59.761      4471.2926474    Jupiter         Umbra       282           4474.8841405
07 Apr 2032 09:42:52.816    07 Apr 2032 10:57:23.625      4470.8096171    Jupiter         Umbra       283           4475.3126838
07 Apr 2032 10:57:23.625    07 Apr 2032 10:57:28.128      4.5030666282    Jupiter         Penumbra    283           4475.3126838
07 Apr 2032 13:18:13.156    07 Apr 2032 13:18:16.751      3.5956874723    Jupiter         Penumbra    284           4474.1731676
07 Apr 2032 13:18:16.751    07 Apr 2032 14:32:47.329      4470.5774801    Jupiter         Umbra       284           4474.1731676
07 Apr 2032 16:53:40.113    07 Apr 2032 18:08:10.838      4470.7241507    Jupiter         Umbra       285           4475.2294314
07 Apr 2032 18:08:10.838    07 Apr 2032 18:08:15.343      4.5052807080    Jupiter         Penumbra    285           4475.2294314
07 Apr 2032 20:29:02.906    07 Apr 2032 21:43:34.175      4471.2681272    Jupiter         Umbra       286           4475.7741723
07 Apr 2032 21:43:34.175    07 Apr 2032 21:43:38.681      4.5060451375    Jupiter         Penumbra    286           4475.7741723
08 Apr 2032 00:04:21.702    08 Apr 2032 00:04:25.304      3.6014735000    Jupiter         Penumbra    287           4475.7130544
08 Apr 2032 00:04:25.304    08 Apr 2032 01:18:57.415      4472.1115809    Jupiter         Umbra       287           4475.7130544
08 Apr 2032 03:39:43.999    08 Apr 2032 03:39:47.601      3.6015564809    Jupiter         Penumbra    288           4481.1726965
08 Apr 2032 03:39:47.601    08 Apr 2032 04:54:20.666      4473.0648038    Jupiter         Umbra       288           4481.1726965
08 Apr 2032 04:54:20.666    08 Apr 2032 04:54:25.172      4.5063361991    Jupiter         Penumbra    288           4481.1726965
08 Apr 2032 07:15:10.135    08 Apr 2032 08:29:44.032      4473.8971249    Jupiter         Umbra       289           4478.4030927
08 Apr 2032 08:29:44.032    08 Apr 2032 08:29:48.538      4.5059678145    Jupiter         Penumbra    289           4478.4030927
08 Apr 2032 10:50:33.185    08 Apr 2032 12:05:07.590      4474.4048111    Jupiter         Umbra       290           4474.4048111
08 Apr 2032 14:25:53.290    08 Apr 2032 14:25:56.888      3.5972823389    Jupiter         Penumbra    291           4482.5764243
08 Apr 2032 14:25:56.888    08 Apr 2032 15:40:31.362      4474.4740209    Jupiter         Umbra       291           4482.5764243
08 Apr 2032 15:40:31.362    08 Apr 2032 15:40:35.867      4.5051210327    Jupiter         Penumbra    291           4482.5764243
08 Apr 2032 18:01:21.194    08 Apr 2032 19:15:55.310      4474.1158813    Jupiter         Umbra       292           4474.1158813
08 Apr 2032 21:36:42.295    08 Apr 2032 21:36:45.891      3.5956761567    Jupiter         Penumbra    293           4477.0560019
08 Apr 2032 21:36:45.891    08 Apr 2032 22:51:19.351      4473.4603257    Jupiter         Umbra       293           4477.0560019
09 Apr 2032 01:12:10.664    09 Apr 2032 02:26:43.378      4472.7141683    Jupiter         Umbra       294           4477.2202316
09 Apr 2032 02:26:43.378    09 Apr 2032 02:26:47.884      4.5060633682    Jupiter         Penumbra    294           4477.2202316
09 Apr 2032 04:47:31.593    09 Apr 2032 04:47:35.191      3.5978688626    Jupiter         Penumbra    295           4475.6982103
09 Apr 2032 04:47:35.191    09 Apr 2032 06:02:07.291      4472.1003414    Jupiter         Umbra       295           4475.6982103
09 Apr 2032 08:22:59.229    09 Apr 2032 09:37:31.026      4471.7967629    Jupiter         Umbra       296           4476.3047336
09 Apr 2032 09:37:31.026    09 Apr 2032 09:37:35.534      4.5079706702    Jupiter         Penumbra    296           4476.3047336
09 Apr 2032 11:58:22.682    09 Apr 2032 13:12:54.571      4471.8887440    Jupiter         Umbra       297           4476.3975043
09 Apr 2032 13:12:54.571    09 Apr 2032 13:12:59.079      4.5087602455    Jupiter         Penumbra    297           4476.3975043
09 Apr 2032 15:33:42.028    09 Apr 2032 15:33:45.630      3.6028942326    Jupiter         Penumbra    298           4475.9464386
09 Apr 2032 15:33:45.630    09 Apr 2032 16:48:17.974      4472.3435444    Jupiter         Umbra       298           4475.9464386
09 Apr 2032 19:09:04.719    09 Apr 2032 19:09:08.322      3.6030193325    Jupiter         Penumbra    299           4481.1243778
09 Apr 2032 19:09:08.322    09 Apr 2032 20:23:41.334      4473.0121921    Jupiter         Umbra       299           4481.1243778
09 Apr 2032 20:23:41.334    09 Apr 2032 20:23:45.843      4.5091663487    Jupiter         Penumbra    299           4481.1243778
09 Apr 2032 22:44:31.111    09 Apr 2032 23:59:04.772      4473.6613808    Jupiter         Umbra       300           4478.1701221
09 Apr 2032 23:59:04.772    09 Apr 2032 23:59:09.281      4.5087413862    Jupiter         Penumbra    300           4478.1701221
10 Apr 2032 02:19:54.370    10 Apr 2032 03:34:28.404      4474.0331626    Jupiter         Umbra       301           4474.0331626
10 Apr 2032 05:55:14.786    10 Apr 2032 05:55:18.384      3.5973929800    Jupiter         Penumbra    302           4482.0233130
10 Apr 2032 05:55:18.384    10 Apr 2032 07:09:52.302      4473.9185107    Jupiter         Umbra       302           4482.0233130
10 Apr 2032 07:09:52.302    10 Apr 2032 07:09:56.810      4.5074092923    Jupiter         Penumbra    302           4482.0233130
10 Apr 2032 09:30:43.263    10 Apr 2032 10:45:16.482      4473.2189596    Jupiter         Umbra       303           4473.2189596
10 Apr 2032 13:06:08.916    10 Apr 2032 14:20:40.892      4471.9761184    Jupiter         Umbra       304           4476.4832084
10 Apr 2032 14:20:40.892    10 Apr 2032 14:20:45.399      4.5070899418    Jupiter         Penumbra    304           4476.4832084
10 Apr 2032 16:41:31.482    10 Apr 2032 16:41:35.075      3.5937097622    Jupiter         Penumbra    305           4473.9501660
10 Apr 2032 16:41:35.075    10 Apr 2032 17:56:05.432      4470.3564563    Jupiter         Umbra       305           4473.9501660
10 Apr 2032 20:17:01.376    10 Apr 2032 21:31:29.977      4468.6014102    Jupiter         Umbra       306           4468.6014102
10 Apr 2032 23:52:23.849    10 Apr 2032 23:52:27.447      3.5981171764    Jupiter         Penumbra    307           4475.0722902
10 Apr 2032 23:52:27.447    11 Apr 2032 01:06:54.411      4466.9634426    Jupiter         Umbra       307           4475.0722902
11 Apr 2032 01:06:54.411    11 Apr 2032 01:06:58.921      4.5107304119    Jupiter         Penumbra    307           4475.0722902
11 Apr 2032 03:27:53.003    11 Apr 2032 04:42:18.649      4465.6461953    Jupiter         Umbra       308           4465.6461953
11 Apr 2032 07:03:14.296    11 Apr 2032 07:03:17.902      3.6062316969    Jupiter         Penumbra    309           4472.8820819
11 Apr 2032 07:03:17.902    11 Apr 2032 08:17:42.663      4464.7611738    Jupiter         Umbra       309           4472.8820819
11 Apr 2032 08:17:42.663    11 Apr 2032 08:17:47.178      4.5146764023    Jupiter         Penumbra    309           4472.8820819
11 Apr 2032 10:38:42.174    11 Apr 2032 11:53:06.482      4464.3078746    Jupiter         Umbra       310           4464.3078746
11 Apr 2032 14:14:02.385    11 Apr 2032 14:14:05.999      3.6140023498    Jupiter         Penumbra    311           4467.7946617
11 Apr 2032 14:14:05.999    11 Apr 2032 15:28:30.180      4464.1806593    Jupiter         Umbra       311           4467.7946617
11 Apr 2032 17:49:29.654    11 Apr 2032 19:03:53.856      4464.2024028    Jupiter         Umbra       312           4468.7217117
11 Apr 2032 19:03:53.856    11 Apr 2032 19:03:58.375      4.5193088707    Jupiter         Penumbra    312           4468.7217117
11 Apr 2032 21:24:53.419    11 Apr 2032 22:39:17.599      4464.1798503    Jupiter         Umbra       313           4464.1798503
12 Apr 2032 01:00:13.870    12 Apr 2032 01:00:17.492      3.6216661334    Jupiter         Penumbra    314           4472.1101778
12 Apr 2032 01:00:17.492    12 Apr 2032 02:14:41.459      4463.9668799    Jupiter         Umbra       314           4472.1101778
12 Apr 2032 02:14:41.459    12 Apr 2032 02:14:45.980      4.5216317056    Jupiter         Penumbra    314           4472.1101778
12 Apr 2032 04:35:41.915    12 Apr 2032 05:50:05.429      4463.5137649    Jupiter         Umbra       315           4463.5137649
12 Apr 2032 08:11:02.935    12 Apr 2032 08:11:06.562      3.6275716033    Jupiter         Penumbra    316           4466.5125970
12 Apr 2032 08:11:06.562    12 Apr 2032 09:25:29.447      4462.8850254    Jupiter         Umbra       316           4466.5125970
12 Apr 2032 11:46:31.174    12 Apr 2032 13:00:53.415      4462.2410023    Jupiter         Umbra       317           4466.7679988
12 Apr 2032 13:00:53.415    12 Apr 2032 13:00:57.942      4.5269965427    Jupiter         Penumbra    317           4466.7679988
12 Apr 2032 15:21:51.789    12 Apr 2032 15:21:55.426      3.6371885799    Jupiter         Penumbra    318           4465.4298560
12 Apr 2032 15:21:55.426    12 Apr 2032 16:36:17.219      4461.7926675    Jupiter         Umbra       318           4465.4298560
12 Apr 2032 18:57:19.024    12 Apr 2032 20:11:40.769      4461.7447498    Jupiter         Umbra       319           4466.2767679
12 Apr 2032 20:11:40.769    12 Apr 2032 20:11:45.301      4.5320181409    Jupiter         Penumbra    319           4466.2767679
12 Apr 2032 22:32:41.772    12 Apr 2032 23:47:04.016      4462.2434169    Jupiter         Umbra       320           4466.7778459
12 Apr 2032 23:47:04.016    12 Apr 2032 23:47:08.550      4.5344289858    Jupiter         Penumbra    320           4466.7778459
13 Apr 2032 02:08:03.635    13 Apr 2032 03:22:26.973      4463.3377192    Jupiter         Umbra       321           4463.3377192
13 Apr 2032 05:43:24.751    13 Apr 2032 06:57:49.712      4464.9611004    Jupiter         Umbra       322           4464.9611004
13 Apr 2032 09:18:41.750    13 Apr 2032 09:18:45.413      3.6633438896    Jupiter         Penumbra    323           4475.1403979
13 Apr 2032 09:18:45.413    13 Apr 2032 10:33:12.352      4466.9383786    Jupiter         Umbra       323           4475.1403979
13 Apr 2032 10:33:12.352    13 Apr 2032 10:33:16.890      4.5386754675    Jupiter         Penumbra    323           4475.1403979
13 Apr 2032 12:54:02.337    13 Apr 2032 12:54:06.002      3.6652392475    Jupiter         Penumbra    324           4472.6865256
13 Apr 2032 12:54:06.002    13 Apr 2032 14:08:35.024      4469.0212863    Jupiter         Umbra       324           4472.6865256
13 Apr 2032 16:29:23.228    13 Apr 2032 16:29:26.894      3.6657792516    Jupiter         Penumbra    325           4474.6144924
13 Apr 2032 16:29:26.894    13 Apr 2032 17:43:57.843      4470.9487132    Jupiter         Umbra       325           4474.6144924
13 Apr 2032 20:04:44.694    13 Apr 2032 20:04:48.360      3.6654177820    Jupiter         Penumbra    326           4480.7204145
13 Apr 2032 20:04:48.360    13 Apr 2032 21:19:20.876      4472.5166299    Jupiter         Umbra       326           4480.7204145
13 Apr 2032 21:19:20.876    13 Apr 2032 21:19:25.415      4.5383668039    Jupiter         Penumbra    326           4480.7204145
13 Apr 2032 23:40:10.496    14 Apr 2032 00:54:44.129      4473.6334539    Jupiter         Umbra       327           4478.1715699
14 Apr 2032 00:54:44.129    14 Apr 2032 00:54:48.667      4.5381159754    Jupiter         Penumbra    327           4478.1715699
14 Apr 2032 03:15:33.203    14 Apr 2032 04:30:07.545      4474.3418746    Jupiter         Umbra       328           4474.3418746
14 Apr 2032 06:50:52.564    14 Apr 2032 06:50:56.229      3.6647759378    Jupiter         Penumbra    329           4483.0022807
14 Apr 2032 06:50:56.229    14 Apr 2032 08:05:31.028      4474.7990273    Jupiter         Umbra       329           4483.0022807
14 Apr 2032 08:05:31.028    14 Apr 2032 08:05:35.566      4.5384774450    Jupiter         Penumbra    329           4483.0022807
14 Apr 2032 10:26:19.241    14 Apr 2032 11:40:54.467      4475.2259279    Jupiter         Umbra       330           4479.7650328
14 Apr 2032 11:40:54.467    14 Apr 2032 11:40:59.007      4.5391048305    Jupiter         Penumbra    330           4479.7650328
14 Apr 2032 14:01:41.928    14 Apr 2032 15:16:17.771      4475.8433255    Jupiter         Umbra       331           4475.8433255
14 Apr 2032 17:37:04.075    14 Apr 2032 18:51:40.888      4476.8131408    Jupiter         Umbra       332           4481.3536695
14 Apr 2032 18:51:40.888    14 Apr 2032 18:51:45.429      4.5405287063    Jupiter         Penumbra    332           4481.3536695
14 Apr 2032 21:12:21.959    14 Apr 2032 21:12:25.630      3.6717941053    Jupiter         Penumbra    333           4486.4082224
14 Apr 2032 21:12:25.630    14 Apr 2032 22:27:03.826      4478.1955206    Jupiter         Umbra       333           4486.4082224
14 Apr 2032 22:27:03.826    14 Apr 2032 22:27:08.367      4.5409077778    Jupiter         Penumbra    333           4486.4082224
15 Apr 2032 00:47:43.042    15 Apr 2032 00:47:46.715      3.6727823317    Jupiter         Penumbra    334           4483.6027823
15 Apr 2032 00:47:46.715    15 Apr 2032 02:02:26.645      4479.9299999    Jupiter         Umbra       334           4483.6027823
15 Apr 2032 04:23:03.927    15 Apr 2032 04:23:07.600      3.6725711077    Jupiter         Penumbra    335           4485.5195800
15 Apr 2032 04:23:07.600    15 Apr 2032 05:37:49.447      4481.8470089    Jupiter         Umbra       335           4485.5195800
15 Apr 2032 07:58:28.631    15 Apr 2032 09:13:12.342      4483.7106372    Jupiter         Umbra       336           4488.2500162
15 Apr 2032 09:13:12.342    15 Apr 2032 09:13:16.881      4.5393789187    Jupiter         Penumbra    336           4488.2500162
15 Apr 2032 11:33:50.136    15 Apr 2032 12:48:35.420      4485.2849077    Jupiter         Umbra       337           4485.2849077
15 Apr 2032 15:09:12.319    15 Apr 2032 16:23:58.725      4486.4053527    Jupiter         Umbra       338           4486.4053527
15 Apr 2032 18:44:31.545    15 Apr 2032 18:44:35.207      3.6622236483    Jupiter         Penumbra    339           4495.2289941
15 Apr 2032 18:44:35.207    15 Apr 2032 19:59:22.238      4487.0306580    Jupiter         Umbra       339           4495.2289941
15 Apr 2032 19:59:22.238    15 Apr 2032 19:59:26.774      4.5361124910    Jupiter         Penumbra    339           4495.2289941
15 Apr 2032 22:19:58.637    15 Apr 2032 23:34:45.890      4487.2532176    Jupiter         Umbra       340           4487.2532176
16 Apr 2032 01:55:22.313    16 Apr 2032 03:10:09.580      4487.2670597    Jupiter         Umbra       341           4487.2670597
16 Apr 2032 05:30:42.236    16 Apr 2032 05:30:45.893      3.6573020043    Jupiter         Penumbra    342           4495.5023959
16 Apr 2032 05:30:45.893    16 Apr 2032 06:45:33.203      4487.3098671    Jupiter         Umbra       342           4495.5023959
16 Apr 2032 06:45:33.203    16 Apr 2032 06:45:37.738      4.5352267334    Jupiter         Penumbra    342           4495.5023959
16 Apr 2032 09:06:09.087    16 Apr 2032 10:20:56.682      4487.5944223    Jupiter         Umbra       343           4487.5944223
16 Apr 2032 12:41:31.736    16 Apr 2032 13:56:19.987      4488.2504248    Jupiter         Umbra       344           4488.2504248
16 Apr 2032 16:16:53.863    16 Apr 2032 17:31:43.149      4489.2863419    Jupiter         Umbra       345           4493.8211493
16 Apr 2032 17:31:43.149    16 Apr 2032 17:31:47.684      4.5348074287    Jupiter         Penumbra    345           4493.8211493
16 Apr 2032 19:52:12.020    16 Apr 2032 19:52:15.675      3.6546485033    Jupiter         Penumbra    346           4494.2331134
16 Apr 2032 19:52:15.675    16 Apr 2032 21:07:06.253      4490.5784649    Jupiter         Umbra       346           4494.2331134
16 Apr 2032 23:27:33.873    16 Apr 2032 23:27:37.524      3.6515266635    Jupiter         Penumbra    347           4495.5447098
16 Apr 2032 23:27:37.524    17 Apr 2032 00:42:29.418      4491.8931831    Jupiter         Umbra       347           4495.5447098
17 Apr 2032 03:02:59.821    17 Apr 2032 04:17:52.765      4492.9432026    Jupiter         Umbra       348           4497.4741483
17 Apr 2032 04:17:52.765    17 Apr 2032 04:17:57.296      4.5309456764    Jupiter         Penumbra    348           4497.4741483
17 Apr 2032 06:38:22.919    17 Apr 2032 07:53:16.386      4493.4663390    Jupiter         Umbra       349           4493.4663390
17 Apr 2032 10:13:43.378    17 Apr 2032 10:13:47.014      3.6361638922    Jupiter         Penumbra    350           4496.9391243
17 Apr 2032 10:13:47.014    17 Apr 2032 11:28:40.317      4493.3029604    Jupiter         Umbra       350           4496.9391243
17 Apr 2032 13:49:12.086    17 Apr 2032 15:04:04.530      4492.4437484    Jupiter         Umbra       351           4496.9701736
17 Apr 2032 15:04:04.530    17 Apr 2032 15:04:09.056      4.5264251065    Jupiter         Penumbra    351           4496.9701736
17 Apr 2032 17:24:34.282    17 Apr 2032 17:24:37.910      3.6274710204    Jupiter         Penumbra    352           4494.6570725
17 Apr 2032 17:24:37.910    17 Apr 2032 18:39:28.939      4491.0296015    Jupiter         Umbra       352           4494.6570725
17 Apr 2032 21:00:04.120    17 Apr 2032 22:14:53.427      4489.3066823    Jupiter         Umbra       353           4493.8324705
17 Apr 2032 22:14:53.427    17 Apr 2032 22:14:57.953      4.5257882914    Jupiter         Penumbra    353           4493.8324705
18 Apr 2032 00:35:30.313    18 Apr 2032 01:50:17.871      4487.5576259    Jupiter         Umbra       354           4487.5576259
