159950413.1587376         -671121696.5796194        -292935552.0729474        705.9968108854009         
159951353.0988787         -671123468.3896332        -292936314.2292675        705.9958487900003         
159950283.6485509         -671122634.7118495        -292933289.6914226        705.9966303464098         
159945470.6653923         -671122541.5176481        -292935891.3724929        705.9924651296751         
159949564.7092147         -671119541.9841508        -292937412.9968787        705.9973762027366         
159949564.7092147         -671119541.9841508        -292937412.9968787        705.9973762027366         
