515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
515668965.7738701      636826740.336512       259243033.8226688      0                      
